time_idx,open_time
819,2025-10-29 18:41:00+00:00
820,2025-10-29 18:42:00+00:00
821,2025-10-29 18:43:00+00:00
822,2025-10-29 18:44:00+00:00
823,2025-10-29 18:45:00+00:00
824,2025-10-29 18:46:00+00:00
825,2025-10-29 18:47:00+00:00
826,2025-10-29 18:48:00+00:00
827,2025-10-29 18:49:00+00:00
828,2025-10-29 18:50:00+00:00
829,2025-10-29 18:51:00+00:00
830,2025-10-29 18:52:00+00:00
831,2025-10-29 18:53:00+00:00
832,2025-10-29 18:54:00+00:00
833,2025-10-29 18:55:00+00:00
834,2025-10-29 18:56:00+00:00
835,2025-10-29 18:57:00+00:00
836,2025-10-29 18:58:00+00:00
837,2025-10-29 18:59:00+00:00
838,2025-10-29 19:00:00+00:00
839,2025-10-29 19:01:00+00:00
840,2025-10-29 19:02:00+00:00
841,2025-10-29 19:03:00+00:00
842,2025-10-29 19:04:00+00:00
843,2025-10-29 19:05:00+00:00
844,2025-10-29 19:06:00+00:00
845,2025-10-29 19:07:00+00:00
846,2025-10-29 19:08:00+00:00
847,2025-10-29 19:09:00+00:00
848,2025-10-29 19:10:00+00:00
849,2025-10-29 19:11:00+00:00
850,2025-10-29 19:12:00+00:00
851,2025-10-29 19:13:00+00:00
852,2025-10-29 19:14:00+00:00
853,2025-10-29 19:15:00+00:00
854,2025-10-29 19:16:00+00:00
855,2025-10-29 19:17:00+00:00
856,2025-10-29 19:18:00+00:00
857,2025-10-29 19:19:00+00:00
858,2025-10-29 19:20:00+00:00
859,2025-10-29 19:21:00+00:00
860,2025-10-29 19:22:00+00:00
861,2025-10-29 19:23:00+00:00
862,2025-10-29 19:24:00+00:00
863,2025-10-29 19:25:00+00:00
864,2025-10-29 19:26:00+00:00
865,2025-10-29 19:27:00+00:00
866,2025-10-29 19:28:00+00:00
867,2025-10-29 19:29:00+00:00
868,2025-10-29 19:30:00+00:00
869,2025-10-29 19:31:00+00:00
870,2025-10-29 19:32:00+00:00
871,2025-10-29 19:33:00+00:00
872,2025-10-29 19:34:00+00:00
873,2025-10-29 19:35:00+00:00
874,2025-10-29 19:36:00+00:00
875,2025-10-29 19:37:00+00:00
876,2025-10-29 19:38:00+00:00
877,2025-10-29 19:39:00+00:00
878,2025-10-29 19:40:00+00:00
879,2025-10-29 19:41:00+00:00
880,2025-10-29 19:42:00+00:00
881,2025-10-29 19:43:00+00:00
882,2025-10-29 19:44:00+00:00
883,2025-10-29 19:45:00+00:00
884,2025-10-29 19:46:00+00:00
885,2025-10-29 19:47:00+00:00
886,2025-10-29 19:48:00+00:00
887,2025-10-29 19:49:00+00:00
888,2025-10-29 19:50:00+00:00
889,2025-10-29 19:51:00+00:00
890,2025-10-29 19:52:00+00:00
891,2025-10-29 19:53:00+00:00
892,2025-10-29 19:54:00+00:00
893,2025-10-29 19:55:00+00:00
894,2025-10-29 19:56:00+00:00
895,2025-10-29 19:57:00+00:00
896,2025-10-29 19:58:00+00:00
897,2025-10-29 19:59:00+00:00
898,2025-10-29 20:00:00+00:00
899,2025-10-29 20:01:00+00:00
900,2025-10-29 20:02:00+00:00
901,2025-10-29 20:03:00+00:00
902,2025-10-29 20:04:00+00:00
903,2025-10-29 20:05:00+00:00
904,2025-10-29 20:06:00+00:00
905,2025-10-29 20:07:00+00:00
906,2025-10-29 20:08:00+00:00
907,2025-10-29 20:09:00+00:00
908,2025-10-29 20:10:00+00:00
909,2025-10-29 20:11:00+00:00
910,2025-10-29 20:12:00+00:00
911,2025-10-29 20:13:00+00:00
912,2025-10-29 20:14:00+00:00
913,2025-10-29 20:15:00+00:00
914,2025-10-29 20:16:00+00:00
915,2025-10-29 20:17:00+00:00
916,2025-10-29 20:18:00+00:00
917,2025-10-29 20:19:00+00:00
918,2025-10-29 20:20:00+00:00
919,2025-10-29 20:21:00+00:00
920,2025-10-29 20:22:00+00:00
921,2025-10-29 20:23:00+00:00
922,2025-10-29 20:24:00+00:00
923,2025-10-29 20:25:00+00:00
924,2025-10-29 20:26:00+00:00
925,2025-10-29 20:27:00+00:00
926,2025-10-29 20:28:00+00:00
927,2025-10-29 20:29:00+00:00
928,2025-10-29 20:30:00+00:00
929,2025-10-29 20:31:00+00:00
930,2025-10-29 20:32:00+00:00
931,2025-10-29 20:33:00+00:00
932,2025-10-29 20:34:00+00:00
933,2025-10-29 20:35:00+00:00
934,2025-10-29 20:36:00+00:00
935,2025-10-29 20:37:00+00:00
936,2025-10-29 20:38:00+00:00
937,2025-10-29 20:39:00+00:00
938,2025-10-29 20:40:00+00:00
939,2025-10-29 20:41:00+00:00
940,2025-10-29 20:42:00+00:00
941,2025-10-29 20:43:00+00:00
942,2025-10-29 20:44:00+00:00
943,2025-10-29 20:45:00+00:00
944,2025-10-29 20:46:00+00:00
945,2025-10-29 20:47:00+00:00
946,2025-10-29 20:48:00+00:00
947,2025-10-29 20:49:00+00:00
948,2025-10-29 20:50:00+00:00
949,2025-10-29 20:51:00+00:00
950,2025-10-29 20:52:00+00:00
951,2025-10-29 20:53:00+00:00
952,2025-10-29 20:54:00+00:00
953,2025-10-29 20:55:00+00:00
954,2025-10-29 20:56:00+00:00
955,2025-10-29 20:57:00+00:00
956,2025-10-29 20:58:00+00:00
957,2025-10-29 20:59:00+00:00
958,2025-10-29 21:00:00+00:00
959,2025-10-29 21:01:00+00:00
960,2025-10-29 21:02:00+00:00
961,2025-10-29 21:03:00+00:00
962,2025-10-29 21:04:00+00:00
963,2025-10-29 21:05:00+00:00
964,2025-10-29 21:06:00+00:00
965,2025-10-29 21:07:00+00:00
966,2025-10-29 21:08:00+00:00
967,2025-10-29 21:09:00+00:00
968,2025-10-29 21:10:00+00:00
969,2025-10-29 21:11:00+00:00
970,2025-10-29 21:12:00+00:00
971,2025-10-29 21:13:00+00:00
972,2025-10-29 21:14:00+00:00
973,2025-10-29 21:15:00+00:00
974,2025-10-29 21:16:00+00:00
975,2025-10-29 21:17:00+00:00
976,2025-10-29 21:18:00+00:00
977,2025-10-29 21:19:00+00:00
978,2025-10-29 21:20:00+00:00
979,2025-10-29 21:21:00+00:00
980,2025-10-29 21:22:00+00:00
981,2025-10-29 21:23:00+00:00
982,2025-10-29 21:24:00+00:00
983,2025-10-29 21:25:00+00:00
984,2025-10-29 21:26:00+00:00
985,2025-10-29 21:27:00+00:00
986,2025-10-29 21:28:00+00:00
987,2025-10-29 21:29:00+00:00
988,2025-10-29 21:30:00+00:00
989,2025-10-29 21:31:00+00:00
990,2025-10-29 21:32:00+00:00
991,2025-10-29 21:33:00+00:00
992,2025-10-29 21:34:00+00:00
993,2025-10-29 21:35:00+00:00
994,2025-10-29 21:36:00+00:00
995,2025-10-29 21:37:00+00:00
996,2025-10-29 21:38:00+00:00
997,2025-10-29 21:39:00+00:00
998,2025-10-29 21:40:00+00:00
999,2025-10-29 21:41:00+00:00
1000,2025-10-29 21:42:00+00:00
1001,2025-10-29 21:43:00+00:00
1002,2025-10-29 21:44:00+00:00
1003,2025-10-29 21:45:00+00:00
1004,2025-10-29 21:46:00+00:00
1005,2025-10-29 21:47:00+00:00
1006,2025-10-29 21:48:00+00:00
1007,2025-10-29 21:49:00+00:00
1008,2025-10-29 21:50:00+00:00
1009,2025-10-29 21:51:00+00:00
1010,2025-10-29 21:52:00+00:00
1011,2025-10-29 21:53:00+00:00
1012,2025-10-29 21:54:00+00:00
1013,2025-10-29 21:55:00+00:00
1014,2025-10-29 21:56:00+00:00
1015,2025-10-29 21:57:00+00:00
1016,2025-10-29 21:58:00+00:00
1017,2025-10-29 21:59:00+00:00
1018,2025-10-29 22:00:00+00:00
1019,2025-10-29 22:01:00+00:00
1020,2025-10-29 22:02:00+00:00
1021,2025-10-29 22:03:00+00:00
1022,2025-10-29 22:04:00+00:00
1023,2025-10-29 22:05:00+00:00
1024,2025-10-29 22:06:00+00:00
1025,2025-10-29 22:07:00+00:00
1026,2025-10-29 22:08:00+00:00
1027,2025-10-29 22:09:00+00:00
1028,2025-10-29 22:10:00+00:00
1029,2025-10-29 22:11:00+00:00
1030,2025-10-29 22:12:00+00:00
1031,2025-10-29 22:13:00+00:00
1032,2025-10-29 22:14:00+00:00
1033,2025-10-29 22:15:00+00:00
1034,2025-10-29 22:16:00+00:00
1035,2025-10-29 22:17:00+00:00
1036,2025-10-29 22:18:00+00:00
1037,2025-10-29 22:19:00+00:00
1038,2025-10-29 22:20:00+00:00
1039,2025-10-29 22:21:00+00:00
1040,2025-10-29 22:22:00+00:00
1041,2025-10-29 22:23:00+00:00
1042,2025-10-29 22:24:00+00:00
1043,2025-10-29 22:25:00+00:00
1044,2025-10-29 22:26:00+00:00
1045,2025-10-29 22:27:00+00:00
1046,2025-10-29 22:28:00+00:00
1047,2025-10-29 22:29:00+00:00
1048,2025-10-29 22:30:00+00:00
1049,2025-10-29 22:31:00+00:00
1050,2025-10-29 22:32:00+00:00
1051,2025-10-29 22:33:00+00:00
1052,2025-10-29 22:34:00+00:00
1053,2025-10-29 22:35:00+00:00
1054,2025-10-29 22:36:00+00:00
1055,2025-10-29 22:37:00+00:00
1056,2025-10-29 22:38:00+00:00
1057,2025-10-29 22:39:00+00:00
1058,2025-10-29 22:40:00+00:00
1059,2025-10-29 22:41:00+00:00
1060,2025-10-29 22:42:00+00:00
1061,2025-10-29 22:43:00+00:00
1062,2025-10-29 22:44:00+00:00
1063,2025-10-29 22:45:00+00:00
1064,2025-10-29 22:46:00+00:00
1065,2025-10-29 22:47:00+00:00
1066,2025-10-29 22:48:00+00:00
1067,2025-10-29 22:49:00+00:00
1068,2025-10-29 22:50:00+00:00
1069,2025-10-29 22:51:00+00:00
1070,2025-10-29 22:52:00+00:00
1071,2025-10-29 22:53:00+00:00
1072,2025-10-29 22:54:00+00:00
1073,2025-10-29 22:55:00+00:00
1074,2025-10-29 22:56:00+00:00
1075,2025-10-29 22:57:00+00:00
1076,2025-10-29 22:58:00+00:00
1077,2025-10-29 22:59:00+00:00
1078,2025-10-29 23:00:00+00:00
1079,2025-10-29 23:01:00+00:00
1080,2025-10-29 23:02:00+00:00
1081,2025-10-29 23:03:00+00:00
1082,2025-10-29 23:04:00+00:00
1083,2025-10-29 23:05:00+00:00
1084,2025-10-29 23:06:00+00:00
1085,2025-10-29 23:07:00+00:00
1086,2025-10-29 23:08:00+00:00
1087,2025-10-29 23:09:00+00:00
1088,2025-10-29 23:10:00+00:00
1089,2025-10-29 23:11:00+00:00
1090,2025-10-29 23:12:00+00:00
1091,2025-10-29 23:13:00+00:00
1092,2025-10-29 23:14:00+00:00
1093,2025-10-29 23:15:00+00:00
1094,2025-10-29 23:16:00+00:00
1095,2025-10-29 23:17:00+00:00
1096,2025-10-29 23:18:00+00:00
1097,2025-10-29 23:19:00+00:00
1098,2025-10-29 23:20:00+00:00
1099,2025-10-29 23:21:00+00:00
1100,2025-10-29 23:22:00+00:00
1101,2025-10-29 23:23:00+00:00
1102,2025-10-29 23:24:00+00:00
1103,2025-10-29 23:25:00+00:00
1104,2025-10-29 23:26:00+00:00
1105,2025-10-29 23:27:00+00:00
1106,2025-10-29 23:28:00+00:00
1107,2025-10-29 23:29:00+00:00
1108,2025-10-29 23:30:00+00:00
1109,2025-10-29 23:31:00+00:00
1110,2025-10-29 23:32:00+00:00
1111,2025-10-29 23:33:00+00:00
1112,2025-10-29 23:34:00+00:00
1113,2025-10-29 23:35:00+00:00
1114,2025-10-29 23:36:00+00:00
1115,2025-10-29 23:37:00+00:00
1116,2025-10-29 23:38:00+00:00
1117,2025-10-29 23:39:00+00:00
1118,2025-10-29 23:40:00+00:00
1119,2025-10-29 23:41:00+00:00
1120,2025-10-29 23:42:00+00:00
1121,2025-10-29 23:43:00+00:00
1122,2025-10-29 23:44:00+00:00
1123,2025-10-29 23:45:00+00:00
1124,2025-10-29 23:46:00+00:00
1125,2025-10-29 23:47:00+00:00
1126,2025-10-29 23:48:00+00:00
1127,2025-10-29 23:49:00+00:00
1128,2025-10-29 23:50:00+00:00
1129,2025-10-29 23:51:00+00:00
1130,2025-10-29 23:52:00+00:00
1131,2025-10-29 23:53:00+00:00
1132,2025-10-29 23:54:00+00:00
1133,2025-10-29 23:55:00+00:00
1134,2025-10-29 23:56:00+00:00
1135,2025-10-29 23:57:00+00:00
1136,2025-10-29 23:58:00+00:00
1137,2025-10-29 23:59:00+00:00
1138,2025-10-30 00:00:00+00:00
1139,2025-10-30 00:01:00+00:00
1140,2025-10-30 00:02:00+00:00
1141,2025-10-30 00:03:00+00:00
1142,2025-10-30 00:04:00+00:00
1143,2025-10-30 00:05:00+00:00
1144,2025-10-30 00:06:00+00:00
1145,2025-10-30 00:07:00+00:00
1146,2025-10-30 00:08:00+00:00
1147,2025-10-30 00:09:00+00:00
1148,2025-10-30 00:10:00+00:00
1149,2025-10-30 00:11:00+00:00
1150,2025-10-30 00:12:00+00:00
1151,2025-10-30 00:13:00+00:00
1152,2025-10-30 00:14:00+00:00
1153,2025-10-30 00:15:00+00:00
1154,2025-10-30 00:16:00+00:00
1155,2025-10-30 00:17:00+00:00
1156,2025-10-30 00:18:00+00:00
1157,2025-10-30 00:19:00+00:00
1158,2025-10-30 00:20:00+00:00
1159,2025-10-30 00:21:00+00:00
1160,2025-10-30 00:22:00+00:00
1161,2025-10-30 00:23:00+00:00
1162,2025-10-30 00:24:00+00:00
1163,2025-10-30 00:25:00+00:00
1164,2025-10-30 00:26:00+00:00
1165,2025-10-30 00:27:00+00:00
1166,2025-10-30 00:28:00+00:00
1167,2025-10-30 00:29:00+00:00
1168,2025-10-30 00:30:00+00:00
1169,2025-10-30 00:31:00+00:00
1170,2025-10-30 00:32:00+00:00
1171,2025-10-30 00:33:00+00:00
1172,2025-10-30 00:34:00+00:00
1173,2025-10-30 00:35:00+00:00
1174,2025-10-30 00:36:00+00:00
1175,2025-10-30 00:37:00+00:00
1176,2025-10-30 00:38:00+00:00
1177,2025-10-30 00:39:00+00:00
1178,2025-10-30 00:40:00+00:00
1179,2025-10-30 00:41:00+00:00
1180,2025-10-30 00:42:00+00:00
1181,2025-10-30 00:43:00+00:00
1182,2025-10-30 00:44:00+00:00
1183,2025-10-30 00:45:00+00:00
1184,2025-10-30 00:46:00+00:00
1185,2025-10-30 00:47:00+00:00
1186,2025-10-30 00:48:00+00:00
1187,2025-10-30 00:49:00+00:00
1188,2025-10-30 00:50:00+00:00
1189,2025-10-30 00:51:00+00:00
1190,2025-10-30 00:52:00+00:00
1191,2025-10-30 00:53:00+00:00
1192,2025-10-30 00:54:00+00:00
1193,2025-10-30 00:55:00+00:00
1194,2025-10-30 00:56:00+00:00
1195,2025-10-30 00:57:00+00:00
1196,2025-10-30 00:58:00+00:00
1197,2025-10-30 00:59:00+00:00
1198,2025-10-30 01:00:00+00:00
1199,2025-10-30 01:01:00+00:00
1200,2025-10-30 01:02:00+00:00
1201,2025-10-30 01:03:00+00:00
1202,2025-10-30 01:04:00+00:00
1203,2025-10-30 01:05:00+00:00
1204,2025-10-30 01:06:00+00:00
1205,2025-10-30 01:07:00+00:00
1206,2025-10-30 01:08:00+00:00
1207,2025-10-30 01:09:00+00:00
1208,2025-10-30 01:10:00+00:00
1209,2025-10-30 01:11:00+00:00
1210,2025-10-30 01:12:00+00:00
1211,2025-10-30 01:13:00+00:00
1212,2025-10-30 01:14:00+00:00
1213,2025-10-30 01:15:00+00:00
1214,2025-10-30 01:16:00+00:00
1215,2025-10-30 01:17:00+00:00
1216,2025-10-30 01:18:00+00:00
1217,2025-10-30 01:19:00+00:00
1218,2025-10-30 01:20:00+00:00
1219,2025-10-30 01:21:00+00:00
1220,2025-10-30 01:22:00+00:00
1221,2025-10-30 01:23:00+00:00
1222,2025-10-30 01:24:00+00:00
1223,2025-10-30 01:25:00+00:00
1224,2025-10-30 01:26:00+00:00
1225,2025-10-30 01:27:00+00:00
1226,2025-10-30 01:28:00+00:00
1227,2025-10-30 01:29:00+00:00
1228,2025-10-30 01:30:00+00:00
1229,2025-10-30 01:31:00+00:00
1230,2025-10-30 01:32:00+00:00
1231,2025-10-30 01:33:00+00:00
1232,2025-10-30 01:34:00+00:00
1233,2025-10-30 01:35:00+00:00
1234,2025-10-30 01:36:00+00:00
1235,2025-10-30 01:37:00+00:00
1236,2025-10-30 01:38:00+00:00
1237,2025-10-30 01:39:00+00:00
1238,2025-10-30 01:40:00+00:00
1239,2025-10-30 01:41:00+00:00
1240,2025-10-30 01:42:00+00:00
1241,2025-10-30 01:43:00+00:00
1242,2025-10-30 01:44:00+00:00
1243,2025-10-30 01:45:00+00:00
1244,2025-10-30 01:46:00+00:00
1245,2025-10-30 01:47:00+00:00
1246,2025-10-30 01:48:00+00:00
1247,2025-10-30 01:49:00+00:00
1248,2025-10-30 01:50:00+00:00
1249,2025-10-30 01:51:00+00:00
1250,2025-10-30 01:52:00+00:00
1251,2025-10-30 01:53:00+00:00
1252,2025-10-30 01:54:00+00:00
1253,2025-10-30 01:55:00+00:00
1254,2025-10-30 01:56:00+00:00
1255,2025-10-30 01:57:00+00:00
1256,2025-10-30 01:58:00+00:00
1257,2025-10-30 01:59:00+00:00
1258,2025-10-30 02:00:00+00:00
1259,2025-10-30 02:01:00+00:00
1260,2025-10-30 02:02:00+00:00
1261,2025-10-30 02:03:00+00:00
1262,2025-10-30 02:04:00+00:00
1263,2025-10-30 02:05:00+00:00
1264,2025-10-30 02:06:00+00:00
1265,2025-10-30 02:07:00+00:00
1266,2025-10-30 02:08:00+00:00
1267,2025-10-30 02:09:00+00:00
1268,2025-10-30 02:10:00+00:00
1269,2025-10-30 02:11:00+00:00
1270,2025-10-30 02:12:00+00:00
1271,2025-10-30 02:13:00+00:00
1272,2025-10-30 02:14:00+00:00
1273,2025-10-30 02:15:00+00:00
1274,2025-10-30 02:16:00+00:00
1275,2025-10-30 02:17:00+00:00
1276,2025-10-30 02:18:00+00:00
1277,2025-10-30 02:19:00+00:00
1278,2025-10-30 02:20:00+00:00
1279,2025-10-30 02:21:00+00:00
1280,2025-10-30 02:22:00+00:00
1281,2025-10-30 02:23:00+00:00
1282,2025-10-30 02:24:00+00:00
1283,2025-10-30 02:25:00+00:00
1284,2025-10-30 02:26:00+00:00
1285,2025-10-30 02:27:00+00:00
1286,2025-10-30 02:28:00+00:00
1287,2025-10-30 02:29:00+00:00
1288,2025-10-30 02:30:00+00:00
1289,2025-10-30 02:31:00+00:00
1290,2025-10-30 02:32:00+00:00
1291,2025-10-30 02:33:00+00:00
1292,2025-10-30 02:34:00+00:00
1293,2025-10-30 02:35:00+00:00
1294,2025-10-30 02:36:00+00:00
1295,2025-10-30 02:37:00+00:00
1296,2025-10-30 02:38:00+00:00
1297,2025-10-30 02:39:00+00:00
1298,2025-10-30 02:40:00+00:00
1299,2025-10-30 02:41:00+00:00
1300,2025-10-30 02:42:00+00:00
1301,2025-10-30 02:43:00+00:00
1302,2025-10-30 02:44:00+00:00
1303,2025-10-30 02:45:00+00:00
1304,2025-10-30 02:46:00+00:00
1305,2025-10-30 02:47:00+00:00
1306,2025-10-30 02:48:00+00:00
1307,2025-10-30 02:49:00+00:00
1308,2025-10-30 02:50:00+00:00
1309,2025-10-30 02:51:00+00:00
1310,2025-10-30 02:52:00+00:00
1311,2025-10-30 02:53:00+00:00
1312,2025-10-30 02:54:00+00:00
1313,2025-10-30 02:55:00+00:00
1314,2025-10-30 02:56:00+00:00
1315,2025-10-30 02:57:00+00:00
1316,2025-10-30 02:58:00+00:00
1317,2025-10-30 02:59:00+00:00
1318,2025-10-30 03:00:00+00:00
1319,2025-10-30 03:01:00+00:00
1320,2025-10-30 03:02:00+00:00
1321,2025-10-30 03:03:00+00:00
1322,2025-10-30 03:04:00+00:00
1323,2025-10-30 03:05:00+00:00
1324,2025-10-30 03:06:00+00:00
1325,2025-10-30 03:07:00+00:00
1326,2025-10-30 03:08:00+00:00
1327,2025-10-30 03:09:00+00:00
1328,2025-10-30 03:10:00+00:00
1329,2025-10-30 03:11:00+00:00
1330,2025-10-30 03:12:00+00:00
1331,2025-10-30 03:13:00+00:00
1332,2025-10-30 03:14:00+00:00
1333,2025-10-30 03:15:00+00:00
1334,2025-10-30 03:16:00+00:00
1335,2025-10-30 03:17:00+00:00
1336,2025-10-30 03:18:00+00:00
1337,2025-10-30 03:19:00+00:00
1338,2025-10-30 03:20:00+00:00
1339,2025-10-30 03:21:00+00:00
1340,2025-10-30 03:22:00+00:00
1341,2025-10-30 03:23:00+00:00
1342,2025-10-30 03:24:00+00:00
1343,2025-10-30 03:25:00+00:00
1344,2025-10-30 03:26:00+00:00
1345,2025-10-30 03:27:00+00:00
1346,2025-10-30 03:28:00+00:00
1347,2025-10-30 03:29:00+00:00
1348,2025-10-30 03:30:00+00:00
1349,2025-10-30 03:31:00+00:00
1350,2025-10-30 03:32:00+00:00
1351,2025-10-30 03:33:00+00:00
1352,2025-10-30 03:34:00+00:00
1353,2025-10-30 03:35:00+00:00
1354,2025-10-30 03:36:00+00:00
1355,2025-10-30 03:37:00+00:00
1356,2025-10-30 03:38:00+00:00
1357,2025-10-30 03:39:00+00:00
1358,2025-10-30 03:40:00+00:00
1359,2025-10-30 03:41:00+00:00
1360,2025-10-30 03:42:00+00:00
1361,2025-10-30 03:43:00+00:00
1362,2025-10-30 03:44:00+00:00
1363,2025-10-30 03:45:00+00:00
1364,2025-10-30 03:46:00+00:00
1365,2025-10-30 03:47:00+00:00
1366,2025-10-30 03:48:00+00:00
1367,2025-10-30 03:49:00+00:00
1368,2025-10-30 03:50:00+00:00
1369,2025-10-30 03:51:00+00:00
1370,2025-10-30 03:52:00+00:00
1371,2025-10-30 03:53:00+00:00
1372,2025-10-30 03:54:00+00:00
1373,2025-10-30 03:55:00+00:00
1374,2025-10-30 03:56:00+00:00
1375,2025-10-30 03:57:00+00:00
1376,2025-10-30 03:58:00+00:00
1377,2025-10-30 03:59:00+00:00
1378,2025-10-30 04:00:00+00:00
1379,2025-10-30 04:01:00+00:00
1380,2025-10-30 04:02:00+00:00
1381,2025-10-30 04:03:00+00:00
1382,2025-10-30 04:04:00+00:00
1383,2025-10-30 04:05:00+00:00
1384,2025-10-30 04:06:00+00:00
1385,2025-10-30 04:07:00+00:00
1386,2025-10-30 04:08:00+00:00
1387,2025-10-30 04:09:00+00:00
1388,2025-10-30 04:10:00+00:00
1389,2025-10-30 04:11:00+00:00
1390,2025-10-30 04:12:00+00:00
1391,2025-10-30 04:13:00+00:00
1392,2025-10-30 04:14:00+00:00
1393,2025-10-30 04:15:00+00:00
1394,2025-10-30 04:16:00+00:00
1395,2025-10-30 04:17:00+00:00
1396,2025-10-30 04:18:00+00:00
1397,2025-10-30 04:19:00+00:00
1398,2025-10-30 04:20:00+00:00
1399,2025-10-30 04:21:00+00:00
1400,2025-10-30 04:22:00+00:00
1401,2025-10-30 04:23:00+00:00
1402,2025-10-30 04:24:00+00:00
1403,2025-10-30 04:25:00+00:00
1404,2025-10-30 04:26:00+00:00
1405,2025-10-30 04:27:00+00:00
1406,2025-10-30 04:28:00+00:00
1407,2025-10-30 04:29:00+00:00
1408,2025-10-30 04:30:00+00:00
1409,2025-10-30 04:31:00+00:00
1410,2025-10-30 04:32:00+00:00
1411,2025-10-30 04:33:00+00:00
1412,2025-10-30 04:34:00+00:00
1413,2025-10-30 04:35:00+00:00
1414,2025-10-30 04:36:00+00:00
1415,2025-10-30 04:37:00+00:00
1416,2025-10-30 04:38:00+00:00
1417,2025-10-30 04:39:00+00:00
1418,2025-10-30 04:40:00+00:00
1419,2025-10-30 04:41:00+00:00
1420,2025-10-30 04:42:00+00:00
1421,2025-10-30 04:43:00+00:00
1422,2025-10-30 04:44:00+00:00
1423,2025-10-30 04:45:00+00:00
1424,2025-10-30 04:46:00+00:00
1425,2025-10-30 04:47:00+00:00
1426,2025-10-30 04:48:00+00:00
1427,2025-10-30 04:49:00+00:00
1428,2025-10-30 04:50:00+00:00
1429,2025-10-30 04:51:00+00:00
1430,2025-10-30 04:52:00+00:00
1431,2025-10-30 04:53:00+00:00
1432,2025-10-30 04:54:00+00:00
1433,2025-10-30 04:55:00+00:00
1434,2025-10-30 04:56:00+00:00
1435,2025-10-30 04:57:00+00:00
1436,2025-10-30 04:58:00+00:00
1437,2025-10-30 04:59:00+00:00
1438,2025-10-30 05:00:00+00:00
1439,2025-10-30 05:01:00+00:00
1440,2025-10-30 05:02:00+00:00
1441,2025-10-30 05:03:00+00:00
1442,2025-10-30 05:04:00+00:00
1443,2025-10-30 05:05:00+00:00
1444,2025-10-30 05:06:00+00:00
1445,2025-10-30 05:07:00+00:00
1446,2025-10-30 05:08:00+00:00
1447,2025-10-30 05:09:00+00:00
1448,2025-10-30 05:10:00+00:00
1449,2025-10-30 05:11:00+00:00
1450,2025-10-30 05:12:00+00:00
1451,2025-10-30 05:13:00+00:00
1452,2025-10-30 05:14:00+00:00
1453,2025-10-30 05:15:00+00:00
1454,2025-10-30 05:16:00+00:00
1455,2025-10-30 05:17:00+00:00
1456,2025-10-30 05:18:00+00:00
1457,2025-10-30 05:19:00+00:00
1458,2025-10-30 05:20:00+00:00
1459,2025-10-30 05:21:00+00:00
1460,2025-10-30 05:22:00+00:00
1461,2025-10-30 05:23:00+00:00
1462,2025-10-30 05:24:00+00:00
1463,2025-10-30 05:25:00+00:00
1464,2025-10-30 05:26:00+00:00
1465,2025-10-30 05:27:00+00:00
1466,2025-10-30 05:28:00+00:00
1467,2025-10-30 05:29:00+00:00
1468,2025-10-30 05:30:00+00:00
1469,2025-10-30 05:31:00+00:00
1470,2025-10-30 05:32:00+00:00
1471,2025-10-30 05:33:00+00:00
1472,2025-10-30 05:34:00+00:00
1473,2025-10-30 05:35:00+00:00
1474,2025-10-30 05:36:00+00:00
1475,2025-10-30 05:37:00+00:00
1476,2025-10-30 05:38:00+00:00
1477,2025-10-30 05:39:00+00:00
1478,2025-10-30 05:40:00+00:00
1479,2025-10-30 05:41:00+00:00
1480,2025-10-30 05:42:00+00:00
1481,2025-10-30 05:43:00+00:00
1482,2025-10-30 05:44:00+00:00
1483,2025-10-30 05:45:00+00:00
1484,2025-10-30 05:46:00+00:00
1485,2025-10-30 05:47:00+00:00
1486,2025-10-30 05:48:00+00:00
1487,2025-10-30 05:49:00+00:00
1488,2025-10-30 05:50:00+00:00
1489,2025-10-30 05:51:00+00:00
1490,2025-10-30 05:52:00+00:00
1491,2025-10-30 05:53:00+00:00
1492,2025-10-30 05:54:00+00:00
1493,2025-10-30 05:55:00+00:00
1494,2025-10-30 05:56:00+00:00
1495,2025-10-30 05:57:00+00:00
1496,2025-10-30 05:58:00+00:00
1497,2025-10-30 05:59:00+00:00
1498,2025-10-30 06:00:00+00:00
1499,2025-10-30 06:01:00+00:00
1500,2025-10-30 06:02:00+00:00
1501,2025-10-30 06:03:00+00:00
1502,2025-10-30 06:04:00+00:00
1503,2025-10-30 06:05:00+00:00
1504,2025-10-30 06:06:00+00:00
1505,2025-10-30 06:07:00+00:00
1506,2025-10-30 06:08:00+00:00
1507,2025-10-30 06:09:00+00:00
1508,2025-10-30 06:10:00+00:00
1509,2025-10-30 06:11:00+00:00
1510,2025-10-30 06:12:00+00:00
1511,2025-10-30 06:13:00+00:00
1512,2025-10-30 06:14:00+00:00
1513,2025-10-30 06:15:00+00:00
1514,2025-10-30 06:16:00+00:00
1515,2025-10-30 06:17:00+00:00
1516,2025-10-30 06:18:00+00:00
1517,2025-10-30 06:19:00+00:00
1518,2025-10-30 06:20:00+00:00
1519,2025-10-30 06:21:00+00:00
1520,2025-10-30 06:22:00+00:00
1521,2025-10-30 06:23:00+00:00
1522,2025-10-30 06:24:00+00:00
1523,2025-10-30 06:25:00+00:00
1524,2025-10-30 06:26:00+00:00
1525,2025-10-30 06:27:00+00:00
1526,2025-10-30 06:28:00+00:00
